"cid","organism","testtype","route","dose_mg_per_kg","effect","reference","cmpdname"
"5971","rat","LD50","oral",112,"LUNGS, THORAX, OR RESPIRATION: OTHER CHANGES; GASTROINTESTINAL: OTHER CHANGES","Naunyn-Schmiedeberg's Archiv fuer Experimentelle Pathologie und Pharmakologie., 219(119), 1953 [PMID:13099346]","Allyl isothiocyanate"
"5971","rat","LDLo","intraperitoneal",80,"NULL","Arzneimittel-Forschung. Drug Research., 16(870), 1966 [PMID:4967663]","Allyl isothiocyanate"
"5971","rat","LD50","subcutaneous",92,"BEHAVIORAL: COMA; SKIN AND APPENDAGES (SKIN): DERMATITIS, OTHER: AFTER SYSTEMIC EXPOSURE","Food and Cosmetics Toxicology., 18(159), 1980 [PMID:7390339]","Allyl isothiocyanate"
"5971","mouse","LD50","oral",308,"NULL","Aerospace Medical Research Laboratory Report., TR-73-83(1973)","Allyl isothiocyanate"
"5971","mouse","LDLo","intraperitoneal",4,"NULL","Toxicology and Applied Pharmacology., 23(288), 1972 [PMID:5074577]","Allyl isothiocyanate"
"5971","mouse","LD50","subcutaneous",80,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD","Arzneimittel-Forschung. Drug Research., 5(505), 1955 [PMID:13276267]","Allyl isothiocyanate"
"5971","rabbit","LD50","skin",88,"NULL","Toxicology and Applied Pharmacology., 42(417), 1977 [PMID:595018]","Allyl isothiocyanate"
"5971","rabbit","LDLo","intravenous",12,"BEHAVIORAL: MUSCLE CONTRACTION OR SPASTICITY); LUNGS, THORAX, OR RESPIRATION: OTHER CHANGES","Biochemical Journal., 4(107), 1909","Allyl isothiocyanate"
"61021","human","LDLo","oral",343,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","Gekkan Yakuji.  Pharmaceuticals Monthly., 34(1464), 1992","Metaldehyde"
"61021","child","LDLo","oral",100,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD","Pflanzenschutz-und Schaedlingsbekaempfungsmittel: Abriss einer Toxikologie und Therapie von Vergiftungen, 2nd ed., Klimmer, O.R., Hattingen, Fed. Rep. Ger., Hundt-Verlag, 1971, -(158), 1971","Metaldehyde"
"61021","rat","LD50","oral",227,"NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(15), 1982","Metaldehyde"
"61021","rat","LD50","skin",2275,"NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(15), 1982","Metaldehyde"
"61021","mouse","LD50","oral",200,"NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(15), 1982","Metaldehyde"
"61021","dog","LD50","oral",600,"NULL","Guide to the Chemicals Used in Crop Protection., 6(331), 1973","Metaldehyde"
"61021","cat","LD50","oral",207,"NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(15), 1982","Metaldehyde"
"61021","rabbit","LD50","oral",290,"NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(15), 1982","Metaldehyde"
"61021","guinea pig","LD50","oral",175,"NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(15), 1982","Metaldehyde"
"61021","mammal (species unspecified)","LD50","unreported",600,"NULL","Chemistry of Pesticides, Melnikov, N.N., New York, Springer-Verlag New York, Inc., 1971, -(111), 1971","Metaldehyde"
"6129","man","TDLo","oral",500,"PERIPHERAL NERVE AND SENSATION: SENSORY CHANGE INVOLVING PERIPHERAL NERVE; BEHAVIORAL: MUSCLE WEAKNESS","Neurology., 37(1229), 1987 [PMID:3037439]","Carbaryl"
"6129","rat","LD50","oral",230,"NULL","Toxicology and Applied Pharmacology., 11(546), 1967 [PMID:5586363]","Carbaryl"
"6129","rat","LD50","intraperitoneal",64,"NULL","Proceedings of the Society for Experimental Biology and Medicine., 114(509), 1963 [PMID:14101225]","Carbaryl"
"6129","rat","LD50","subcutaneous",1400,"NULL","Toxicology of Drugs and Chemicals, Deichmann, W.B., New York, Academic Press, Inc., 1969, -(528), 1969","Carbaryl"
"6129","rat","LD50","intravenous",18,"NULL","Journal of Agricultural and Food Chemistry., 9(30), 1961","Carbaryl"
"6129","rat","LD50","unreported",500,"NULL","Chemistry of Pesticides, Melnikov, N.N., New York, Springer-Verlag New York, Inc., 1971, -(188), 1971","Carbaryl"
"6129","mouse","LD50","intraperitoneal",25,"NULL","Toxicology and Applied Pharmacology., 6(402), 1964","Carbaryl"
"6129","mouse","LD50","subcutaneous",860,"NULL","Arhiv za Higijenu Rada i Toksikologiju.  Archives of Industrial Hygiene and Toxicology., 29(251), 1978 [PMID:106806]","Carbaryl"
"6129","mouse","LD50","unreported",370,"NULL","Gigiena i Sanitariya.  For English translation, see HYSAAV., 49(10)(23), 1984","Carbaryl"
"6129","dog","LD50","oral",759,"NULL","VM/SAC, Veterinary Medicine and Small Animal Clinician., 74(1119), 1979 [PMID:260541]","Carbaryl"
"6129","cat","LD50","oral",150,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: MUSCLE WEAKNESS; GASTROINTESTINAL: CHANGES IN STRUCTURE OR FUNCTION OF SALIVARY GLANDS","Gigiena i Sanitariya.  For English translation, see HYSAAV., 32(4)(29), 1967","Carbaryl"
"6129","rabbit","LD50","oral",710,"NULL","Pesticide Chemicals Official Compendium, Association of the American Pesticide Control Officials, Inc., 1966., -(192), 1966","Carbaryl"
"6129","rabbit","LD50","intraperitoneal",223,"NULL","Journal of Agricultural and Food Chemistry., 9(30), 1961","Carbaryl"
"6129","guinea pig","LD50","oral",250,"NULL","Pesticide Biochemistry and Physiology., 21(199), 1984","Carbaryl"
"6129","hamster","LD50","intraperitoneal",640,"NULL","Archives of Toxicology., 58(152), 1986 [PMID:3964078]","Carbaryl"
"6129","quail","LD50","oral",829,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: ATAXIA; GASTROINTESTINAL: CHANGES IN STRUCTURE OR FUNCTION OF SALIVARY GLANDS","Oyo Yakuri.  Pharmacometrics., 51(137), 1996","Carbaryl"
"6129","gerbil","LD50","oral",491,"NULL","Pesticide Biochemistry and Physiology., 21(199), 1984","Carbaryl"
"6129","mammal (species unspecified)","LD50","oral",510,"NULL","Herba Polonica., 21(53), 1975","Carbaryl"
"6129","mammal (species unspecified)","LD50","unreported",310,"NULL","Gigiena i Sanitariya.  For English translation, see HYSAAV., 53(7)(72), 1988","Carbaryl"
"6129","hamster","LDLo","oral",250,"NULL","Toxicology and Applied Pharmacology., 15(152), 1969 [PMID:5798722]","Carbaryl"
"6129","bird - wild","LD50","oral",56,"NULL","Toxicology and Applied Pharmacology., 21(315), 1972 [PMID:5027965]","Carbaryl"
"6129","mouse","LD50","oral",128,"NULL","Journal of Pharmacology and Experimental Therapeutics., 181(576), 1972 [PMID:4624402]","Carbaryl"
"62210","rat","LD50","oral",3100,"NULL","Farm Chemicals Handbook., -(C248), 1991","Flumetralin"
"62389","rat","LD50","oral",2125,"SENSE ORGANS AND SPECIAL SENSES: LACRIMATION: EYE; BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY)","Toho Igakkai Zasshi.  Journal of Medical Society of Toho University., 19(336), 1972","6-Benzylaminopurine"
"62389","mouse","LD50","oral",1300,"SENSE ORGANS AND SPECIAL SENSES: LACRIMATION: EYE; BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY)","Toho Igakkai Zasshi.  Journal of Medical Society of Toho University., 19(336), 1972","6-Benzylaminopurine"
"62389","mouse","LD50","subcutaneous",2300,"NULL","Toho Igakkai Zasshi.  Journal of Medical Society of Toho University., 19(336), 1972","6-Benzylaminopurine"
"6323","dog","LDLo","oral",500,"CARDIAC: PULSE RATE INCREASE WITHOUT FALL IN BP; GASTROINTESTINAL: NAUSEA OR VOMITING","National Technical Information Service., OTS0528834","Bromomethane"
"6323","rat","LD50","oral",214,"NULL","Toxicology and Applied Pharmacology., 72(262), 1984 [PMID:6695375]","Bromomethane"
"6323","rat","LD50","subcutaneous",135,"NULL","Industrial Health., 26(101), 1988 [PMID:3403303]","Bromomethane"
"6327657","rat","LD50","oral",46,"NULL","Progress Report for Contract No. NIH-NCI-E-C-72-3252, Submitted to the National Cancer Institute by Litton Bionetics, Inc., NCI-E-C-72-3252(1973)","Triphenyltin hydroxide"
"6327657","rat","LDLo","intraperitoneal",100,"NULL","National Academy of Sciences, National Research Council, Chemical-Biological Coordination Center, Review., 5(46), 1953","Triphenyltin hydroxide"
"6327657","mouse","LD50","oral",209,"NULL","Yakkyoku.  Pharmacy., 30(505), 1979","Triphenyltin hydroxide"
"6327657","rabbit","LD50","skin",1600,"NULL","Farm Chemicals Handbook., -(C315), 1991","Triphenyltin hydroxide"
"6327657","rabbit","LDLo","intravenous",25,"SENSE ORGANS AND SPECIAL SENSES: MYDRIASIS (PUPILLARY DILATION): EYE; BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; GASTROINTESTINAL: CHANGES IN STRUCTURE OR FUNCTION OF SALIVARY GLANDS","Clinical Toxicology., 13(281), 1978 [PMID:310751]","Triphenyltin hydroxide"
"6327657","mammal (species unspecified)","LD50","unreported",500,"NULL","Chemistry of Pesticides, Melnikov, N.N., New York, Springer-Verlag New York, Inc., 1971, -(302), 1971","Triphenyltin hydroxide"
"6336","rat","LD50","oral",1600,"NULL","Pesticide Manual., 9(601), 1991","Myclobutanil"
"6336","rat","LDLo","skin",2229,"NULL","Defense des Vegetaux., 40(242)(9), 1986","Myclobutanil"
"6336","mouse","LDLo","oral",1300,"BEHAVIORAL: ATAXIA; LUNGS, THORAX, OR RESPIRATION: DYSPNEA; SKIN AND APPENDAGES (SKIN): OTHER GLANDS: OTHER","National Technical Information Service., OTS0570641","Myclobutanil"
"6336","rabbit","LD50","skin",7500,"NULL","Proceedings-British Crop Protection Conference-Pests and Diseases., -(55), 1986","Myclobutanil"
"637511","rat","LD50","oral",2220,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); GASTROINTESTINAL: HYPERMOTILITY, DIARRHEA","Food and Cosmetics Toxicology., 2(327), 1964","Cinnamaldehyde"
"637511","mouse","LD50","oral",2225,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: ATAXIA; LUNGS, THORAX, OR RESPIRATION: RESPIRATORY STIMULATION","Yakugaku Zasshi.  Journal of Pharmacy., 92(135), 1972 [PMID:5063928]","Cinnamaldehyde"
"637511","mouse","LD50","intraperitoneal",200,"NULL","FAO Nutrition Meetings Report Series., 44A(16), 1967","Cinnamaldehyde"
"637511","mouse","LD50","intravenous",75,"NULL","U.S. Army Armament Research & Development Command, Chemical Systems Laboratory, NIOSH Exchange Chemicals., NX#07571","Cinnamaldehyde"
"637511","mouse","LDLo","parenteral",200,"NULL","Summary Tables of Biological Tests, National Research Council Chemical-Biological Coordination Center., 7(687), 1955","Cinnamaldehyde"
"637511","guinea pig","LD50","oral",1160,"BEHAVIORAL: COMA","Food and Cosmetics Toxicology., 2(327), 1964","Cinnamaldehyde"
"6423","rat","LD50","oral",250,"NULL","Dow Chemical Company Reports., -(-), 1972","Chloropicrin"
"6423","mouse","LD50","intraperitoneal",25,"NULL","Khimiko-Farmatsevticheskii Zhurnal.  Chemical Pharmaceutical Journal.  For English translation, see PCJOAU., 10(6)(53), 1976","Chloropicrin"
"6434236","rat","LD50","oral",4900,"NULL","Farm Chemicals Handbook., -(C178), 1991","Kinoprene"
"6434236","dog","LD50","oral",3160,"NULL","Farm Chemicals Handbook., -(C178), 1991","Kinoprene"
"6435890","rat","LD50","oral",10,"NULL","Merck Index; an Encyclopedia of Chemicals, Drugs, and Biologicals, 11th ed., Rahway, NJ 07065, Merck & Co., Inc. 1989, 11(3), 1989","avermectin B1"
"6435890","monkey","LD50","oral",17,"NULL","Defense des Vegetaux., 42(249-250)(41), 1988","avermectin B1"
"6436604","rat","LD50","oral",1790,"NULL","Farm Chemicals Handbook., -(C317), 1991","Uniconazole"
"6442842","quail","LD50","oral",1800,"NULL","Pesticide Manual., 9(73), 1991","Bifenthrin"
"6442842","duck","LD50","oral",4450,"NULL","Pesticide Manual., 9(73), 1991","Bifenthrin"
"6466","rat","LD50","oral",6300,"NULL","Agricultural Chemicals, Thomson, W.T., 4 vols., Fresno, CA, Thomson Publications, 1976/77 revision, 3(43), 1976/1977","Gibberellic acid"
"6466","mouse","LD50","oral",8500,"NULL","Yakkyoku.  Pharmacy., 30(623), 1979","Gibberellic acid"
"65174","rat","LD50","oral",11400,"NULL","Science Reports of the Research Institutes, Tohoku University, Series C: Medicine., 36(1-4)(10), 1989","Kasugamycin"
"6720","rat","LD50","oral",1100,"NULL","Fundamental and Applied Toxicology., 7(299), 1986","Pentachloronitrobenzene"
"6720","mouse","LD50","oral",1400,"NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(96), 1982","Pentachloronitrobenzene"
"6720","dog","LD","oral",2500,"GASTROINTESTINAL: NAUSEA OR VOMITING","Archives Internationales de Pharmacodynamie et de Therapie., 114(38), 1958 [PMID:13522290]","Pentachloronitrobenzene"
"6720","rabbit","LD50","oral",800,"NULL","Archives Internationales de Pharmacodynamie et de Therapie., 114(38), 1958 [PMID:13522290]","Pentachloronitrobenzene"
"6720","mouse","LD50","intraperitoneal",4500,"NULL","Archives of Toxicology., 51(329), 1982","Pentachloronitrobenzene"
"6758","human","LDLo","oral",143,"GASTROINTESTINAL: OTHER CHANGES","Toxicology of Drugs and Chemicals, Deichmann, W.B., New York, Academic Press, Inc., 1969, -(521), 1969","Rotenone"
"6758","man","LDLo","unreported",294,"NULL","Poisoning; Toxicology, Symptoms, Treatments, 2nd ed., Arena, J.M., Springfield, IL, C.C. Thomas, 1970, 2(73), 1970","Rotenone"
"6758","rat","LD50","oral",60,"NULL","Down to Earth., 35(25), 1979","Rotenone"
"6758","rat","LD50","skin",940,"NULL","World Review of Pest Control., 9(119), 1970","Rotenone"
"6758","rat","LD50","unreported",132,"NULL","Journal of Environmental Science and Health, Part B: Pesticides, Food Contaminants, and Agricultural Wastes., 15(929), 1980 [PMID:7002993]","Rotenone"
"6758","dog","LDLo","oral",300,"GASTROINTESTINAL: ULCERATION OR BLEEDING FROM STOMACH; GASTROINTESTINAL: NAUSEA OR VOMITING","Journal of Pharmacology and Experimental Therapeutics., 43(193), 1931","Rotenone"
"6758","rabbit","LDLo","oral",1600,"GASTROINTESTINAL: ULCERATION OR BLEEDING FROM STOMACH; GASTROINTESTINAL: HYPERMOTILITY, DIARRHEA","Journal of Pharmacology and Experimental Therapeutics., 43(193), 1931","Rotenone"
"6758","rabbit","LDLo","subcutaneous",20,"NULL","Journal of Pharmacology and Experimental Therapeutics., 43(193), 1931","Rotenone"
"6758","rabbit","LDLo","intramuscular",5,"NULL","Journal of Pharmacology and Experimental Therapeutics., 43(193), 1931","Rotenone"
"6758","guinea pig","LDLo","oral",100,"LUNGS, THORAX, OR RESPIRATION: CHRONIC PULMONARY EDEMA; GASTROINTESTINAL: ULCERATION OR BLEEDING FROM STOMACH","Proceedings of the Society for Experimental Biology and Medicine., 34(135), 1936","Rotenone"
"6758","guinea pig","LDLo","intraperitoneal",10,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: ATAXIA; LUNGS, THORAX, OR RESPIRATION: RESPIRATORY DEPRESSION","Proceedings of the Society for Experimental Biology and Medicine., 34(135), 1936","Rotenone"
"6758","pigeon","LDLo","intravenous",1,"BEHAVIORAL: ATAXIA; LUNGS, THORAX, OR RESPIRATION: RESPIRATORY STIMULATION; GASTROINTESTINAL: NAUSEA OR VOMITING","Journal of Pharmacology and Experimental Therapeutics., 43(193), 1931","Rotenone"
"6758","frog","LDLo","oral",4,"LUNGS, THORAX, OR RESPIRATION: DYSPNEA","Journal of Pharmacology and Experimental Therapeutics., 43(193), 1931","Rotenone"
"6795","man","TDLo","oral",857,"BEHAVIORAL: TREMOR; CARDIAC: OTHER CHANGES; KIDNEY, URETER, AND BLADDER: URINE VOLUME DECREASED","Journal of Toxicology, Clinical Toxicology., 37(360), 1999","Diquat"
"6795","rat","LD50","oral",231,"NULL","Pesticide Manual., 9(316), 1991","Diquat"
"6795","mouse","LD50","oral",125,"NULL","Pesticide Manual., 9(316), 1991","Diquat"
"6795","dog","LD50","oral",100,"NULL","Pesticide Manual., 9(316), 1991","Diquat"
"6795","rabbit","LD50","oral",101,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); LUNGS, THORAX, OR RESPIRATION: DYSPNEA","British Journal of Industrial Medicine., 27(51), 1970 [PMID:5418919]","Diquat"
"6795","rabbit","LD50","skin",400,"NULL","British Journal of Industrial Medicine., 27(51), 1970 [PMID:5418919]","Diquat"
"6795","guinea pig","LD50","oral",100,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); LUNGS, THORAX, OR RESPIRATION: DYSPNEA","British Journal of Industrial Medicine., 27(51), 1970 [PMID:5418919]","Diquat"
"6795","chicken","LD50","oral",200,"NULL","Pesticide Manual., 9(316), 1991","Diquat"
"6795","bird - domestic","LD50","oral",295,"NULL","Pesticide Manual., 9(316), 1991","Diquat"
"6795","domestic animals - goat/sheep","LD50","oral",30,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); LUNGS, THORAX, OR RESPIRATION: DYSPNEA","British Journal of Industrial Medicine., 27(51), 1970 [PMID:5418919]","Diquat"
"6862","rat","LD50","intraperitoneal",100,"NULL","Pesticide & Toxic Chemical News., 9(10), 1980","1-Naphthylacetic acid"
"6862","mouse","LD50","oral",743,"NULL","Toho Igakkai Zasshi.  Journal of Medical Society of Toho University., 14(132), 1967","1-Naphthylacetic acid"
"6862","mouse","LD50","intraperitoneal",609,"NULL","Toho Igakkai Zasshi.  Journal of Medical Society of Toho University., 15(443), 1968","1-Naphthylacetic acid"
"6862","mouse","LD50","subcutaneous",733,"NULL","Toho Igakkai Zasshi.  Journal of Medical Society of Toho University., 15(443), 1968","1-Naphthylacetic acid"
"6950","rat","LD50","oral",25,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; LUNGS, THORAX, OR RESPIRATION: RESPIRATORY STIMULATION","Toxicology and Applied Pharmacology., 7(353), 1965","Dinoseb"
"6950","rat","LD50","skin",80,"NULL","World Review of Pest Control., 9(119), 1970","Dinoseb"
"6950","mouse","LD50","oral",16,"NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(61), 1982","Dinoseb"
"6950","mouse","LDLo","skin",40,"NULL","Toxicology and Applied Pharmacology., 7(353), 1965","Dinoseb"
"6950","mouse","LD50","intraperitoneal",10,"NULL","Biochemical Pharmacology., 18(1389), 1969 [PMID:5799112]","Dinoseb"
"6950","rabbit","LD50","skin",80,"NULL","Pesticide Manual., 9(306), 1991","Dinoseb"
"6950","guinea pig","LD50","oral",20,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; LUNGS, THORAX, OR RESPIRATION: RESPIRATORY STIMULATION","Toxicology and Applied Pharmacology., 7(353), 1965","Dinoseb"
"6950","guinea pig","LDLo","skin",500,"NULL","Journal of Industrial Hygiene and Toxicology., 30(10), 1948","Dinoseb"
"6950","chicken","LD50","oral",26,"NULL","Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A159(1984)","Dinoseb"
"6950","duck","LD50","oral",9,"NULL","Down to Earth., 35(25), 1979","Dinoseb"
"6950","mammal (species unspecified)","LD50","unreported",60,"NULL","Chemistry of Pesticides, Melnikov, N.N., New York, Springer-Verlag New York, Inc., 1971, -(98), 1971","Dinoseb"
"7153","rat","LD50","oral",650,"NULL","World Review of Pest Control., 9(119), 1970","Mecoprop"
"7153","mouse","LD50","oral",369,"NULL","Roczniki Panstwowego Zakladu Higieny., 31(373), 1980 [PMID:7433826]","Mecoprop"
"7153","mouse","LD50","unreported",650,"NULL","Chemistry of Pesticides, Melnikov, N.N., New York, Springer-Verlag New York, Inc., 1971, -(173), 1971","Mecoprop"
"7153","rabbit","LD50","skin",900,"NULL","Pesticide Chemicals Official Compendium, Association of the American Pesticide Control Officials, Inc., 1966., -(683), 1966","Mecoprop"
"7153","quail","LD50","unreported",500,"NULL","Farm Chemicals Handbook., -(C193), 1991","Mecoprop"
"7153","rat","LD50","intraperitoneal",402,"NULL","Toxicology., 3(349), 1975 [PMID:123666]","Mecoprop"
"7204","man","LDLo","oral",814,"BEHAVIORAL: COMA; VASCULAR: BP LOWERING NOT CHARACTERIZED IN AUTONOMIC SECTION","British Medical Journal., 2(629), 1965","(4-Chloro-2-methylphenoxy)acetic acid"
"7204","rat","LD50","oral",700,"GASTROINTESTINAL: GASTRITIS; BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); LIVER: FATTY LIVER DEGERATION","American Journal of Veterinary Research., 15(622), 1954 [PMID:13207589]","(4-Chloro-2-methylphenoxy)acetic acid"
"7204","mouse","LD50","oral",439,"NULL","Roczniki Panstwowego Zakladu Higieny., 31(373), 1980 [PMID:7433826]","(4-Chloro-2-methylphenoxy)acetic acid"
"7204","mouse","LDLo","subcutaneous",28,"NULL","Pesticide Chemicals Official Compendium, Association of the American Pesticide Control Officials, Inc., 1966., -(711), 1966","(4-Chloro-2-methylphenoxy)acetic acid"
"7204","mouse","LD50","intravenous",28,"NULL","Pesticide Chemicals Official Compendium, Association of the American Pesticide Control Officials, Inc., 1966., -(711), 1966","(4-Chloro-2-methylphenoxy)acetic acid"
"7204","quail","LD50","unreported",377,"NULL","Farm Chemicals Handbook., -(C191), 1991","(4-Chloro-2-methylphenoxy)acetic acid"
"7204","guinea pig","LD50","oral",700,"NULL","Gigiena Truda i Professional'nye Zabolevaniya.  Labor Hygiene and Occupational Diseases., 31(2)(31), 1987","(4-Chloro-2-methylphenoxy)acetic acid"
"7207","rat","LD50","oral",680,"NULL","World Review of Pest Control., 9(119), 1970","4-(4-Chloro-2-methylphenoxy)butanoic acid"
"7207","mouse","LD50","oral",800,"NULL","Farm Chemicals Handbook., -(C303), 1991","4-(4-Chloro-2-methylphenoxy)butanoic acid"
"72476","mouse","LD50","oral",9600,"NULL","Farm Chemicals Handbook., -(C245), 1991","Polyoxin d"
"72476","mouse","LD50","intravenous",100,"NULL","CRC Handbook of Antibiotic Compounds, Vols.1- ,  Berdy, J., Boca Raton, FL, CRC Press, 1980, 5(247), 1981","Polyoxin d"
"73281","quail","LD50","oral",2250,"NULL","Farm Chemicals Handbook., -(C219), 1991","Nicosulfuron"
"73282","rat","LD50","oral",5050,"NULL","Farm Chemicals Handbook., -(C18), 1991","Triasulfuron"
"73282","quail","LD50","oral",2150,"NULL","Pesticide Manual., 9(837), 1991","Triasulfuron"
"73670","rat","LD50","oral",3200,"NULL","Proceedings-British Crop Protection Conference-Pests and Diseases., -(67), 1981","Clofentezine"
"73670","rat","LD50","skin",1332,"NULL","Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A543(1984)","Clofentezine"
"73670","mouse","LD50","oral",3200,"NULL","Proceedings-British Crop Protection Conference-Pests and Diseases., -(67), 1981","Clofentezine"
"73670","quail","LD50","oral",750,"NULL","Proceedings-British Crop Protection Conference-Pests and Diseases., -(67), 1981","Clofentezine"
"73671","rat","LD50","oral",1300,"NULL","Pesticide Manual., 9(664), 1991","Paclobutrazol"
"73671","mouse","LD50","oral",490,"NULL","Pesticide Manual., 9(644), 1991","Paclobutrazol"
"73671","rabbit","LD50","oral",840,"NULL","Pesticide Manual., 9(644), 1991","Paclobutrazol"
"73671","guinea pig","LD50","oral",400,"NULL","Pesticide Manual., 9(644), 1991","Paclobutrazol"
"73671","duck","LD50","oral",7900,"NULL","Pesticide Manual., 9(644), 1991","Paclobutrazol"
"73672","rabbit","LD50","skin",200,"NULL","Proceedings of the British Crop Protection Conference - Weeds., -(47), 1982","Isoxaben"
"7430","rat","LD50","oral",2400,"BEHAVIORAL: TREMOR; BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: ATAXIA","Office of Toxic Substances Report., OTS","2,6-Dichloro-4-nitroaniline"
"7430","mouse","LD50","oral",1500,"NULL","Pesticide Chemicals Official Compendium, Association of the American Pesticide Control Officials, Inc., 1966., -(343), 1966","2,6-Dichloro-4-nitroaniline"
"7430","mouse","LD50","intravenous",56,"NULL","U.S. Army Armament Research & Development Command, Chemical Systems Laboratory, NIOSH Exchange Chemicals., NX#03022","2,6-Dichloro-4-nitroaniline"
"7430","mouse","LD50","unreported",4490,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: EXCITEMENT; BEHAVIORAL: ATAXIA","Gigiena i Sanitariya.  For English translation, see HYSAAV., 54(11)(4), 1989","2,6-Dichloro-4-nitroaniline"
"7430","guinea pig","LD50","oral",1450,"NULL","Pesticide Chemicals Official Compendium, Association of the American Pesticide Control Officials, Inc., 1966., -(343), 1966","2,6-Dichloro-4-nitroaniline"
"7430","mammal (species unspecified)","LD50","unreported",1500,"NULL","Chemistry of Pesticides, Melnikov, N.N., New York, Springer-Verlag New York, Inc., 1971, -(87), 1971","2,6-Dichloro-4-nitroaniline"
"784","rat","LD50","oral",1518,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY)","Toho Igakkai Zasshi.  Journal of Medical Society of Toho University., 23(531), 1976","Hydrogen Peroxide"
"784","man","LDLo","oral",1429,"BEHAVIORAL: COMA; GASTROINTESTINAL: CHANGE IN STRUCTURE OR FUNCTION OF ESOPHAGUS; GASTROINTESTINAL: NAUSEA OR VOMITING","Sudebno-Meditsinskaya Ekspertiza.  Forensic Medical Examination., 17(1)(53), 1974","Hydrogen Peroxide"
"784","women","TDLo","oral",1200,"GASTROINTESTINAL: GASTRITIS; GASTROINTESTINAL: NAUSEA OR VOMITING","Annals of Emergency Medicine., 21(1391), 1992 [PMID:1416338]","Hydrogen Peroxide"
"784","rabbit","LD50","oral",820,"GASTROINTESTINAL: PERITONITIS; BLOOD: PIGMENTED OR NUCLEATED RED BLLOD CELLS; BLOOD: CHANGES IN LEUCOCYTE (WBC) COUNT","Spravochnik po Toksikologii i Gigienicheskim Normativam, -(39), 1999","Hydrogen Peroxide"
"784","women","TDLo","oral",9460,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; LUNGS, THORAX, OR RESPIRATION: CYANOSIS; LUNGS, THORAX, OR RESPIRATION: RESPIRATORY STIMULATION","Annals of Emergency Medicine., 18(778), 1989 [PMID:2735599]","Hydrogen Peroxide"
